489	romdata/DGN_DT/DT_DBMOG2_SET_1.FBC.z	DT_DBMOG2_EST_1.FBC/dt_DBMOG2_EST_1.txtbin	ascii	0	0	0
489	romdata/DGN_DT/DT_DBMOG2_SET_1.FBC.z	DT_DBMOG2_ITM_1.FBC/dt_DBMOG2_ITM_1.txtbin	ascii	0	0	0
489	romdata/DGN_DT/DT_DBMOG2_SET_1.FBC.z	DT_DBMOG2_TRA_1.FBC/dt_DBMOG2_TRA_1.txtbin	ascii	0	0	0
490	romdata/DGN_DT/DT_DBMOG3.FBC.z	DT_DBMOG3_SET_1.FBC/dt_DBMOG3_SET_1.txtbin	ascii	0	0	0
491	romdata/DGN_DT/DT_DBMOG3_SET_1.FBC.z	DT_DBMOG3_EBS_1.FBC/dt_DBMOG3_EBS_1.txtbin	ascii	0	0	0
491	romdata/DGN_DT/DT_DBMOG3_SET_1.FBC.z	DT_DBMOG3_ENM_1.FBC/dt_DBMOG3_ENM_1.txtbin	ascii	0	0	0
491	romdata/DGN_DT/DT_DBMOG3_SET_1.FBC.z	DT_DBMOG3_EST_1.FBC/dt_DBMOG3_EST_1.txtbin	ascii	0	0	0
491	romdata/DGN_DT/DT_DBMOG3_SET_1.FBC.z	DT_DBMOG3_ITM_1.FBC/dt_DBMOG3_ITM_1.txtbin	ascii	0	0	0
491	romdata/DGN_DT/DT_DBMOG3_SET_1.FBC.z	DT_DBMOG3_TRA_1.FBC/dt_DBMOG3_TRA_1.txtbin	ascii	0	0	0
492	romdata/DGN_DT/DT_DBTUT0.FBC.z	DT_DBTUT0_SET_1.FBC/dt_DBTUT0_SET_1.txtbin	ascii	0	0	0
493	romdata/DGN_DT/DT_DBTUT0_SET_1.FBC.z	DT_DBTUT0_EBS_1.FBC/dt_DBTUT0_EBS_1.txtbin	ascii	0	0	0
493	romdata/DGN_DT/DT_DBTUT0_SET_1.FBC.z	DT_DBTUT0_ENM_1.FBC/dt_DBTUT0_ENM_1.txtbin	ascii	0	0	0
493	romdata/DGN_DT/DT_DBTUT0_SET_1.FBC.z	DT_DBTUT0_EST_1.FBC/dt_DBTUT0_EST_1.txtbin	ascii	0	0	0
493	romdata/DGN_DT/DT_DBTUT0_SET_1.FBC.z	DT_DBTUT0_ITM_1.FBC/dt_DBTUT0_ITM_1.txtbin	ascii	0	0	0
493	romdata/DGN_DT/DT_DBTUT0_SET_1.FBC.z	DT_DBTUT0_TRA_1.FBC/dt_DBTUT0_TRA_1.txtbin	ascii	0	0	0
494	romdata/DGN_DT/DT_DBTUT1.FBC.z	DT_DBTUT1_SET_1.FBC/dt_DBTUT1_SET_1.txtbin	ascii	0	0	0
495	romdata/DGN_DT/DT_DBTUT1_SET_1.FBC.z	DT_DBTUT1_EBS_1.FBC/dt_DBTUT1_EBS_1.txtbin	ascii	0	0	0
495	romdata/DGN_DT/DT_DBTUT1_SET_1.FBC.z	DT_DBTUT1_ENM_1.FBC/dt_DBTUT1_ENM_1.txtbin	ascii	0	0	0
495	romdata/DGN_DT/DT_DBTUT1_SET_1.FBC.z	DT_DBTUT1_EST_1.FBC/dt_DBTUT1_EST_1.txtbin	ascii	0	0	0
495	romdata/DGN_DT/DT_DBTUT1_SET_1.FBC.z	DT_DBTUT1_ITM_1.FBC/dt_DBTUT1_ITM_1.txtbin	ascii	0	0	0
495	romdata/DGN_DT/DT_DBTUT1_SET_1.FBC.z	DT_DBTUT1_TRA_1.FBC/dt_DBTUT1_TRA_1.txtbin	ascii	0	0	0
496	romdata/DGN_DT/DT_DBWAT0.FBC.z	DT_DBWAT0_SET_1.FBC/dt_DBWAT0_SET_1.txtbin	ascii	0	0	0
497	romdata/DGN_DT/DT_DBWAT0_SET_1.FBC.z	DT_DBWAT0_EBS_1.FBC/dt_DBWAT0_EBS_1.txtbin	ascii	0	0	0
497	romdata/DGN_DT/DT_DBWAT0_SET_1.FBC.z	DT_DBWAT0_ENM_1.FBC/dt_DBWAT0_ENM_1.txtbin	ascii	0	0	0
497	romdata/DGN_DT/DT_DBWAT0_SET_1.FBC.z	DT_DBWAT0_EST_1.FBC/dt_DBWAT0_EST_1.txtbin	ascii	0	0	0
497	romdata/DGN_DT/DT_DBWAT0_SET_1.FBC.z	DT_DBWAT0_ITM_1.FBC/dt_DBWAT0_ITM_1.txtbin	ascii	0	0	0
497	romdata/DGN_DT/DT_DBWAT0_SET_1.FBC.z	DT_DBWAT0_TRA_1.FBC/dt_DBWAT0_TRA_1.txtbin	ascii	0	0	0
498	romdata/DGN_DT/DT_DECHO0.FBC.z	DT_DECHO0_SET_1.FBC/dt_DECHO0_SET_1.txtbin	ascii	0	0	0
499	romdata/DGN_DT/DT_DECHO0_SET_1.FBC.z	DT_DECHO0_EBS_1.FBC/dt_DECHO0_EBS_1.txtbin	ascii	0	0	0
499	romdata/DGN_DT/DT_DECHO0_SET_1.FBC.z	DT_DECHO0_ENM_1.FBC/dt_DECHO0_ENM_1.txtbin	ascii	0	0	0
499	romdata/DGN_DT/DT_DECHO0_SET_1.FBC.z	DT_DECHO0_EST_1.FBC/dt_DECHO0_EST_1.txtbin	ascii	0	0	0
499	romdata/DGN_DT/DT_DECHO0_SET_1.FBC.z	DT_DECHO0_ITM_1.FBC/dt_DECHO0_ITM_1.txtbin	ascii	0	0	0
499	romdata/DGN_DT/DT_DECHO0_SET_1.FBC.z	DT_DECHO0_TRA_1.FBC/dt_DECHO0_TRA_1.txtbin	ascii	0	0	0
500	romdata/DGN_DT/DT_DECHO0_SET_2.FBC.z	DT_DECHO0_EBS_2.FBC/dt_DECHO0_EBS_2.txtbin	ascii	0	0	0
500	romdata/DGN_DT/DT_DECHO0_SET_2.FBC.z	DT_DECHO0_ENM_2.FBC/dt_DECHO0_ENM_2.txtbin	ascii	0	0	0
500	romdata/DGN_DT/DT_DECHO0_SET_2.FBC.z	DT_DECHO0_EST_2.FBC/dt_DECHO0_EST_2.txtbin	ascii	0	0	0
500	romdata/DGN_DT/DT_DECHO0_SET_2.FBC.z	DT_DECHO0_ITM_2.FBC/dt_DECHO0_ITM_2.txtbin	ascii	0	0	0
500	romdata/DGN_DT/DT_DECHO0_SET_2.FBC.z	DT_DECHO0_TRA_2.FBC/dt_DECHO0_TRA_2.txtbin	ascii	0	0	0
501	romdata/DGN_DT/DT_DECID0.FBC.z	DT_DECID0_SET_1.FBC/dt_DECID0_SET_1.txtbin	ascii	0	0	0
502	romdata/DGN_DT/DT_DECID0_SET_1.FBC.z	DT_DECID0_EBS_1.FBC/dt_DECID0_EBS_1.txtbin	ascii	0	0	0
502	romdata/DGN_DT/DT_DECID0_SET_1.FBC.z	DT_DECID0_ENM_1.FBC/dt_DECID0_ENM_1.txtbin	ascii	0	0	0
502	romdata/DGN_DT/DT_DECID0_SET_1.FBC.z	DT_DECID0_EST_1.FBC/dt_DECID0_EST_1.txtbin	ascii	0	0	0
502	romdata/DGN_DT/DT_DECID0_SET_1.FBC.z	DT_DECID0_ITM_1.FBC/dt_DECID0_ITM_1.txtbin	ascii	0	0	0
502	romdata/DGN_DT/DT_DECID0_SET_1.FBC.z	DT_DECID0_TRA_1.FBC/dt_DECID0_TRA_1.txtbin	ascii	0	0	0
503	romdata/DGN_DT/DT_DECID0_SET_2.FBC.z	DT_DECID0_EBS_2.FBC/dt_DECID0_EBS_2.txtbin	ascii	0	0	0
503	romdata/DGN_DT/DT_DECID0_SET_2.FBC.z	DT_DECID0_ENM_2.FBC/dt_DECID0_ENM_2.txtbin	ascii	0	0	0
503	romdata/DGN_DT/DT_DECID0_SET_2.FBC.z	DT_DECID0_EST_2.FBC/dt_DECID0_EST_2.txtbin	ascii	0	0	0
503	romdata/DGN_DT/DT_DECID0_SET_2.FBC.z	DT_DECID0_ITM_2.FBC/dt_DECID0_ITM_2.txtbin	ascii	0	0	0
503	romdata/DGN_DT/DT_DECID0_SET_2.FBC.z	DT_DECID0_TRA_2.FBC/dt_DECID0_TRA_2.txtbin	ascii	0	0	0
504	romdata/DGN_DT/DT_DEDRM0.FBC.z	DT_DEDRM0_SET_1.FBC/dt_DEDRM0_SET_1.txtbin	ascii	0	0	0
505	romdata/DGN_DT/DT_DEDRM0_SET_1.FBC.z	DT_DEDRM0_EBS_1.FBC/dt_DEDRM0_EBS_1.txtbin	ascii	0	0	0
505	romdata/DGN_DT/DT_DEDRM0_SET_1.FBC.z	DT_DEDRM0_ENM_1.FBC/dt_DEDRM0_ENM_1.txtbin	ascii	0	0	0
505	romdata/DGN_DT/DT_DEDRM0_SET_1.FBC.z	DT_DEDRM0_EST_1.FBC/dt_DEDRM0_EST_1.txtbin	ascii	0	0	0
505	romdata/DGN_DT/DT_DEDRM0_SET_1.FBC.z	DT_DEDRM0_ITM_1.FBC/dt_DEDRM0_ITM_1.txtbin	ascii	0	0	0
505	romdata/DGN_DT/DT_DEDRM0_SET_1.FBC.z	DT_DEDRM0_TRA_1.FBC/dt_DEDRM0_TRA_1.txtbin	ascii	0	0	0
506	romdata/DGN_DT/DT_DELRM0.FBC.z	DT_DELRM0_SET_1.FBC/dt_DELRM0_SET_1.txtbin	ascii	0	0	0
507	romdata/DGN_DT/DT_DELRM0_SET_1.FBC.z	DT_DELRM0_EBS_1.FBC/dt_DELRM0_EBS_1.txtbin	ascii	0	0	0
507	romdata/DGN_DT/DT_DELRM0_SET_1.FBC.z	DT_DELRM0_ENM_1.FBC/dt_DELRM0_ENM_1.txtbin	ascii	0	0	0
507	romdata/DGN_DT/DT_DELRM0_SET_1.FBC.z	DT_DELRM0_EST_1.FBC/dt_DELRM0_EST_1.txtbin	ascii	0	0	0
507	romdata/DGN_DT/DT_DELRM0_SET_1.FBC.z	DT_DELRM0_ITM_1.FBC/dt_DELRM0_ITM_1.txtbin	ascii	0	0	0
